FMID,MarketName,street,city,County,State,zip,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,latitude,logitude
1009678,Tryon Tailgate Market,83 Palmer Street,"Tryon, Nc",Polk,North Carolina,28782,,,,,THU: 4:00 PM-6:00 PM;,THU: 4:00 PM-6:00 PM;,THU: 4:00 PM-6:00 PM;,THU: 4:00 PM-6:00 PM;,THU: 4:00 PM-6:00 PM;,THU: 4:00 PM-6:00 PM;,,,-82.238629,35.209944
1001439,TS Smith & Sons,8887 Redden Road,Bridgeville,Sussex,Delaware,19933,,,,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,MON:8:00 AM - 5:00 PM;TUE:8:00 AM - 5:00 PM;WED:8:00 AM - 5:00 PM;THU:8:00 AM - 5:00 PM;FRI:8:00 AM - 5:00 PM;SAT:8:00 AM - 5:00 PM;SUN:9:00 AM - 3:00 PM;,-75.596967,38.749866
1008037,TS Smith & Sons,Mulberry Street,Milton,Sussex,Delaware,,,,,,,,,WED:2:00 AM - 3:00 PM;,,,,,-75.3151488,38.7810247
1006642,Tualatin Farmers Market,"8325 SW Nyberg St, Tualatin, OR 97062",Tualatin,Washington,Oregon,97062,,,,,,FRI: 4:00 PM-8:00 PM;,FRI: 4:00 PM-8:00 PM;,FRI: 4:00 PM-8:00 PM;,FRI: 4:00 PM-8:00 PM;,,,,-122.760415,45.382168
1005006,Tucker Farmers Market,2333 Main Street,Tucker,Dekalb,Georgia,30084,,,,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,THU: 4:00 PM-8:00 PM;,-84.214282,33.853283000000005
1000080,Tucker Square Greenmarket,W 66 St. & Columbus,New York,New York,New York,10023,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,THU: 8:00 AM-5:00 PM;SAT: 8:00 AM-5:00 PM;,-73.981573,40.773602000000004
1011022,Tuesday Delmar Farmers’ Market (Capital District Farmers’ Market Assoc.),428 Kenwood Avenue,Delmar,Albany,New York,NY,,,,,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,TUE: 2:30 PM-6:00 PM;,,-73.836047,42.622625
1018397,Tuesday Market at Bloomington Community Farmers Market,6th and Madison Streets,Bloomington,Monroe,Indiana,47404,,,,,,TUE: 4:00 PM-7:00 PM;,TUE: 4:00 PM-7:00 PM;,TUE: 4:00 PM-7:00 PM;,TUE: 4:00 PM-7:00 PM;,,,,-86.537529,39.167687
1004552,Tuesday Market in Lauraville,4500 Harford Road,Baltimore,Baltimore City,Maryland,21214,,,,,,TUE: 4:00 PM-8:00 PM;,TUE: 4:00 PM-8:00 PM;,TUE: 4:00 PM-8:00 PM;,TUE: 4:00 PM-8:00 PM;,,,,-76.572479,39.340416999999995
1011590,Tuesday Morning Market at Steele Wines,,Finley,Lake,California,,,,,,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,TUE: 8:30 AM-12:00 PM;TUE: 8:30 AM-12:00 PM;,,,-122.875078,38.993068
1002896,Tularosa Farmers Market,corner of bookout and central avenue,Tularosa,Otero,New Mexico,88352,,,,,,SAT:7:30 AM - 10:30 PM;,SAT:7:30 AM - 10:30 PM;,SAT:7:30 AM - 10:30 PM;,SAT:7:30 AM - 10:30 PM;,SAT:7:30 AM - 10:30 PM;,,,-106.0109,33.07966
1009826,Tullos Farmer's Fest,6537 Park Street,Tullos,La Salle,Louisiana,71479,,,,,MON: 5:00 PM-7:00 PM;THU: 7:00 AM-11:00 AM;,MON: 5:00 PM-7:00 PM;THU: 7:00 AM-11:00 AM;,MON: 5:00 PM-7:00 PM;THU: 7:00 AM-11:00 AM;,MON: 5:00 PM-7:00 PM;THU: 7:00 AM-11:00 AM;,,,,,-92.328323,31.820457
1001509,Tumbleweed Farmers' & Crafters' Market,At Flowerree Memorial Park,Christmas Valley,Lake,Oregon,97641,,,,,,FRI: 11:00 AM-5:00 PM;,FRI: 11:00 AM-5:00 PM;,FRI: 11:00 AM-5:00 PM;,FRI: 11:00 AM-5:00 PM;,,,,-120.688492,43.238036
1003600,Tumwater Town Center Farmers Market,Israel Rd & Capitol Blvd,Tumwater,Thurston,Washington,98512,,,,,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,WED: 10:00 AM-2:00 PM;,,,,-122.907776,46.985164000000005
1018283,Tupelo Farmers' Depot,415 South Spring Street,Tupelo,Lee,Mississippi,38804,,,,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,TUE: 3:00 PM-6:00 PM;THU: 6:00 AM-12:00 PM;SAT: 6:00 AM-12:00 PM;,,,-88.7043695,34.254717799999995
1018379,Tupper Lake Farmers' Market,"The Wild Center, 45 Museum Drive",Tupper Lake,Franklin,New York,12986,,,,,,THU: 10:00 AM-2:00 PM;,THU: 10:00 AM-2:00 PM;,THU: 10:00 AM-2:00 PM;,THU: 10:00 AM-2:00 PM;,,,,-74.438478,44.219766
1011717,Turkey Ridge Organic Orchard- on farm Farm Market,50350 Turkey Ridge Road,Gays Mills,Crawford,Wisconsin,54631,,,,,,nan,nan,,nan,nan,nan,,-90.873029,43.348895
1000113,Tuscaloosa County Truck Growers Association,4150 5th Street,Northport,Tuscaloosa,Alabama,35476,,,,SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,TUE:6:00 AM - 12:00 PM;SAT:6:00 AM - 12:00 PM;,-87.591044,33.219446000000005
1018141,Tuscaloosa Farmers' Market at the River Market,1900 Jack Warner Pkwy,Tuscaloosa,Tuscaloosa,Alabama,35401,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;TUE: 7:00 AM-12:00 PM;,SAT: 7:00 AM-12:00 PM;,-87.562871,33.216505
1002365,Tuscarawas Valley Farmers Market,259 S. Tuscarawas Avenue,Dover,Tuscarawas,Ohio,44622,,,,,,WED: 3:00 PM-7:00 PM;,WED: 3:00 PM-7:00 PM;,WED: 3:00 PM-7:00 PM;,WED: 3:00 PM-7:00 PM;,WED: 3:00 PM-7:00 PM;,,,-81.47244,40.51448
1008091,Tustin Certified Farmers' Market,El Camino Real and 3rd Street,Tustin,Orange,California,92780,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,WED: 9:00 AM-1:00 PM;,-117.823466,33.743241
1006350,Tustumena Farmer's Market,Mile 109 Sterling Hwy,Kasilof,Kenai Peninsula,Alaska,99610,,,,,,SAT:12:00 PM - 3:00 PM;,SAT:12:00 PM - 3:00 PM;,SAT:12:00 PM - 3:00 PM;,SAT:12:00 PM - 3:00 PM;,,,,-151.266203,60.306929000000004
1000670,Tuxedo Farmers' Market,240 Route 17,Tuxedo,Orange,New York,10987,,,,,,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,SAT: 9:00 AM-2:00 PM;,,-74.1844974,41.1944787
1001563,Twilight Farmers' Market at the Citadelle,"19420 N. 59th Ave.,(59th Ave. and Utopia, Arrowhead Ranch)",Glendale,Maricopa,Arizona,85308,WED: 4:00 PM-7:00 PM;,,,,,,WED: 5:00 PM-8:00 PM;,WED: 5:00 PM-8:00 PM;,WED: 5:00 PM-8:00 PM;,WED: 4:00 PM-7:00 PM;,WED: 4:00 PM-7:00 PM;,WED: 4:00 PM-7:00 PM;,-112.187018,33.661496
1012573,Twin Bridges Farmers' Market,Main Street City Park,Twin Bridges,Madison,Montana,59754,,,,,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,,,,-112.3310399,45.544259999999994
1008210,Twin Cities Local Food,www.twincitieslocalfood.com,Weekly Pick-ups Around The Metro,Scott,Minnesota,,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,MON: 12:00 AM-11:30 PM;TUE: 12:00 AM-11:30 PM;WED: 12:00 AM-9:00 AM;FRI: 6:00 AM-11:30 PM;SAT: 12:00 AM-11:30 PM;SUN: 12:00 AM-11:30 PM;,-93.344065,44.746140999999994
1005493,Twin City Farmers Market,106 Avenue A,Sterling Il,Whiteside,Illinois,61081,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,SAT: 8:00 AM-12:00 PM;,-89.697172,41.787255
1012025,Twin City Farmers' & Artisans' Mid-Week Market,3rd Avenue at Brinks Circle,Sterling,Whiteside,Illinois,61081,,,,,,,TUE: 4:00 PM-7:00 PM;,TUE: 4:00 PM-7:00 PM;,TUE: 4:00 PM-7:00 PM;,,,,-89.6920681,41.7895169
1004063,Twin Towns Gardeners' Market,8th Street North and 2nd Avenue North,Wahpeton,Richland,North Dakota,58075,,,,,,,THU: 4:00 PM-7:00 PM;,THU: 4:00 PM-7:00 PM;,THU: 4:00 PM-7:00 PM;,,,,-96.61135300000001,46.264669
1010594,Two Rivers Farmers Market,612 Front Street,Grand Tower,Jackson,Illinois,62942,,,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,,-89.5047272,37.6300185
1008900,Tyler County WV Farmers Market,"Parking Lot of Witschey's, W.Va. 18",Middlebourne,Tyler,West Virginia,26149,,,,,,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,,,,-80.904662,39.491108000000004
1006371,Tylertown Farmers Market,116 S Railroad Avenue,Tylertown,Walthall,Mississippi,39667,TUE: 9:00 AM-2:00 PM;,TUE: 9:00 AM-2:00 PM;,TUE: 9:00 AM-2:00 PM;,TUE: 9:00 AM-2:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 8:00 AM-1:00 PM;,TUE: 9:00 AM-2:00 PM;,-90.141028,31.114568
1000689,UAB Farmers Market,18th Street South and 6th Ave. South,Birmingham,Jefferson,Alabama,35233,,,,,,FRI: 11:00 AM-2:00 PM;,FRI: 11:00 AM-2:00 PM;,FRI: 11:00 AM-2:00 PM;,,,,,-86.8035,33.5057
1002134,UC Davis Farmers Market,Quad,Davis,Yolo,California,95616,,,,WED: 10:00 AM-1:30 PM;,WED: 10:00 AM-1:30 PM;,WED: 10:00 AM-1:30 PM;,,,,,,,-121.7499278,38.5430292
1000902,UCSD Certified Farmers' Market,Town Square at Gilman and Meyers Drive,La Jolla,San Diego,California,92093,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,,,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,TUE: 10:00 AM-2:00 PM;,-117.236148,32.878533000000004
1009881,UDC Farmers Market,4340 CONNECTICUT AVE NW,Washington,District Of Columbia,District Of Columbia,,,,,,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,SAT: 8:00 AM-2:00 PM;,,-77.064887,38.946218
1001001,UK Robinson Center Farmers Market,"3215 Quicksand Road, Intersection of Highway 15 South and Highway 1812",Jackson,Breathitt,Kentucky,41339,,,,,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,TUE:8:00 AM - 6:00 PM;FRI:8:00 AM - 6:00 PM;SAT:8:00 AM - 2:00 PM;,,,-83.347971,37.535287
1006826,Ukiah Saturday CFM,Corner W. Clay Street and S. School Street,Ukiah,Mendocino,California,95482,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;,SAT: 9:00 AM-12:00 PM;nan,SAT: 9:00 AM-12:00 PM;,-123.2081,39.1479
1006114,Umatilla Farmers Market,306 6th Street,Umatilla,Umatilla,Oregon,97882,,,,,,THU:4:00 PM - 7:30 PM;,THU:4:00 PM - 7:30 PM;,THU:4:00 PM - 7:30 PM;,THU:4:00 PM - 7:30 PM;,THU:4:00 PM - 7:30 PM;,,,-119.348,45.9165
1004732,Umpqua Valley Farmers Market,2082 Diamond Lake Blvd,Roseburg,Douglas,Oregon,97470,,,,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,,,-123.33255,43.213696999999996
1001252,Unadilla Farmers Market,187 Main Street,Unadilla,Otsego,New York,13849,,,,,,,,,SAT: 8:00 AM-5:00 PM;,,,,-75.315598,42.325371000000004
1006601,Union City Farmers' Market,3864 Smith Street,Union City,Alameda,California,94587,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,SAT:9:00 AM - 1:00 PM;,-122.0782062,37.5964855
1002213,Union County Farmers Market,County Road 231and State Road 100 behind Jacksons Building Supply,Lake Butler,Union,Florida,32054,,,,SAT:8:00 AM - 12:00 PM;,SAT:8:00 AM - 12:00 PM;,SAT:8:00 AM - 12:00 PM;,SAT:8:00 AM - 12:00 PM;,,,,,,-82.3395574,30.0227391
1011292,Union County Farmers Market,805 Skyway Drive,Monroe,Union,North Carolina,28110,,,,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,TUE: 10:00 AM-4:00 PM;THU: 10:00 AM-4:00 PM;SAT: 8:00 AM-2:00 PM;,-80.54987249999999,34.98847620000001
1001540,Union County Farmers Market,148 Old Smokey Road,Blairsville,Union,Georgia,30512,,,,,,TUE:3:00 PM - 7:00 PM;FRI:8:00 AM - 1:00 PM;SAT:7:00 AM - 1:00 PM;,TUE:3:00 PM - 7:00 PM;FRI:8:00 AM - 1:00 PM;SAT:7:00 AM - 1:00 PM;,TUE:3:00 PM - 7:00 PM;FRI:8:00 AM - 1:00 PM;SAT:7:00 AM - 1:00 PM;,TUE:3:00 PM - 7:00 PM;FRI:8:00 AM - 1:00 PM;SAT:7:00 AM - 1:00 PM;,TUE:3:00 PM - 7:00 PM;FRI:8:00 AM - 1:00 PM;SAT:7:00 AM - 1:00 PM;,,,-83.952563,34.881671000000004
1011783,Union County Farmers Market - Richwood Location,4 E Ottawa Street,"Richwood, Oh",Union,Ohio,43344,,,,,MON: 3:00 PM-7:00 PM;,MON: 3:00 PM-7:00 PM;,MON: 3:00 PM-7:00 PM;,MON: 3:00 PM-7:00 PM;,MON: 3:00 PM-7:00 PM;,MON: 3:00 PM-7:00 PM;,,,-83.296015,40.426013
1010032,Union County Farmers' Market,1009 Main Street,Maynardville,Union,Tennessee,37807,,,,,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,FRI: 4:00 PM-7:00 PM;,,,-83.798171,36.250391
1010158,Union Farmers Market,On the Common,Union,Knox,Maine,,,,,,FRI: 3:00 PM-6:00 PM;,FRI: 3:00 PM-6:00 PM;,FRI: 3:00 PM-6:00 PM;,FRI: 3:00 PM-6:00 PM;,FRI: 3:00 PM-6:00 PM;,FRI: 3:00 PM-6:00 PM;,,,-69.274725,44.211543
1009787,Union Square Farmers Market,Union Square Plaza,Somerville,Middlesex,Massachusetts,02143,,,,,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,SAT: 9:00 AM-1:00 PM;,,-71.09469,42.379482
